cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_846	0.432626	0.502695	0.0437174	0.00727012	0.0136917
Cell_847	7.96441e-11	4.22375e-33	4.06353e-13	1.2731e-12	1
Cell_848	0.451935	0.525131	0.00187402	0.00725795	0.0138022
Cell_849	0.979036	1.38537e-17	0.00440157	0.0154912	0.00107103
Cell_850	0.00295018	1.90159e-29	0.000298119	0.99675	1.9107e-06
Cell_851	0.423459	0.492043	0.0427911	0.00762868	0.0340785
Cell_852	2.026e-09	1.77976e-30	2.0473e-10	3.20906e-11	1
Cell_853	0.431334	0.501193	0.0435869	0.00817041	0.0157155
Cell_854	0.000240331	7.40875e-31	2.42858e-05	0.999735	1.55434e-07
Cell_855	0.598466	1.86363e-25	0.00245176	0.398673	0.000409183
Cell_856	3.17949e-07	4.3371e-33	3.21292e-08	4.99617e-09	1
Cell_857	0.976917	7.13102e-28	0.00439204	0.0180046	0.000686689
Cell_858	0.565659	5.12544e-32	0.0571606	0.376819	0.000361957
Cell_859	0.22611	0.262731	0.00105082	0.150625	0.359484
Cell_860	6.78466e-13	8.99524e-35	6.85599e-14	1.0896e-14	1
Cell_861	6.322e-11	1.86997e-41	6.38846e-12	9.93422e-13	1
Cell_862	1.25656e-16	1	5.50019e-19	2.018e-18	1.67658e-19
Cell_863	1.01032e-26	1	4.32734e-29	1.58891e-28	8.83632e-30
Cell_864	1.25656e-16	1	1.26977e-17	2.04569e-18	3.80519e-18
Cell_865	0.598353	1.39564e-21	0.00256282	0.398598	0.000486183
Cell_866	4.68909e-21	1	4.73839e-22	7.75874e-23	2.11647e-22
Cell_867	5.93828e-12	2.24331e-35	6.00071e-13	1.03715e-13	1
Cell_868	1.00249e-18	1	4.507e-21	1.58622e-20	1.01511e-21
Cell_869	0.258463	0.300323	0.026118	0.00417561	0.410921
Cell_870	8.22309e-21	2.63591e-48	3.2999e-16	1.29683e-22	1
Cell_871	6.15006e-13	1	3.3506e-15	1.03349e-14	2.8813e-14
Cell_872	1.06314e-09	1.23533e-09	1.07432e-10	1.69608e-11	1
Cell_873	8.09179e-07	5.70268e-31	8.17686e-08	1.32352e-08	0.999999
Cell_874	1.10448e-12	1.78818e-36	1.1161e-13	1.81729e-14	1
Cell_875	0.894934	1.97168e-30	0.0904343	0.0140744	0.000556789
Cell_876	6.17823e-10	1.90458e-36	2.99258e-12	9.70474e-12	1
Cell_877	0.587634	2.21991e-24	0.00335478	0.391457	0.0175543
Cell_878	3.89392e-09	6.30433e-33	3.93486e-10	6.20125e-11	1
Cell_879	0.430532	0.500262	0.0435059	0.00691423	0.018786
Cell_880	5.21977e-25	1	2.04377e-27	8.85734e-27	3.75478e-28
Cell_881	0.565509	8.26513e-20	0.0571455	0.376719	0.000626538
Cell_882	5.85613e-05	6.80459e-05	5.9177e-06	9.63002e-07	0.999867
Cell_883	2.86921e-06	3.33391e-06	2.89937e-07	0.999993	8.8455e-08
Cell_884	3.92791e-23	1	3.9692e-24	6.36857e-25	3.78962e-26
Cell_885	0.59821	8.09684e-19	0.00268944	0.398503	0.000598004
Cell_886	0.446311	0.518596	0.00187796	0.00788897	0.0253265
Cell_887	2.12315e-07	4.58727e-30	2.14548e-08	1.41436e-07	1
Cell_888	0.433112	0.50326	0.0437666	0.00680331	0.0130583
Cell_889	3.70718e-20	1	3.74616e-21	5.93892e-22	3.42666e-23
Cell_890	5.40199e-12	6.2769e-12	5.45878e-13	8.55642e-14	1
Cell_891	4.95927e-08	5.76247e-08	5.0114e-09	8.26476e-10	1
Cell_892	0.975407	1.45496e-27	0.00426952	0.0196851	0.000638739
Cell_893	3.76667e-12	5.09823e-30	3.80627e-13	6.46789e-14	1
Cell_894	4.68909e-21	1	2.27128e-23	7.40026e-23	3.61265e-24
Cell_895	1.25656e-16	1	1.26977e-17	2.00859e-18	3.77986e-18
Cell_896	0.433137	0.503289	0.0437691	0.00685347	0.0129516
Cell_897	1.09453e-11	9.61505e-33	1.10604e-12	1	8.52135e-15
Cell_898	1.31067e-13	1	5.89253e-16	2.07841e-15	3.98407e-15
Cell_899	0.565626	2.99967e-23	0.0571572	0.376796	0.000420847
Cell_900	4.19044e-14	1.41582e-35	4.23449e-15	6.578e-16	1
Cell_901	2.98922e-09	3.47336e-09	3.02065e-10	1	9.29406e-11
Cell_902	0.432579	0.502639	0.0437126	0.00683226	0.0142372
Cell_903	0.431737	0.501661	0.0436276	0.00982226	0.0131527
Cell_904	8.16512e-13	9.48754e-13	8.25096e-14	1.29196e-14	1
Cell_905	0.000733895	0.000852757	3.5548e-06	1.15368e-05	0.998398
Cell_906	0.894711	1.44855e-24	0.0904118	0.0142263	0.000650773
Cell_907	0.451458	0.524577	0.00218675	0.00725029	0.0145282
Cell_908	3.15739e-12	2.03516e-38	3.19059e-13	5.26189e-14	1
Cell_909	0.337313	0.391944	0.0340859	0.224704	0.0119526
Cell_910	0.451143	0.524211	0.00184821	0.00883385	0.0139638
Cell_911	4.73293e-07	5.49948e-07	4.78269e-08	3.15288e-07	0.999999
Cell_912	0.893971	1.21e-18	0.0903369	0.014792	0.000900488
Cell_913	0.979504	1.33613e-26	0.00397243	0.0158813	0.00064239
Cell_914	4.86537e-07	6.6368e-33	4.91652e-08	7.88853e-09	0.999999
Cell_915	0.56564	9.15781e-25	0.0571587	0.376806	0.000395473
Cell_916	0.264501	0.307339	0.00115777	0.00648178	0.42052
Cell_917	0.977624	1.71926e-20	0.00498794	0.0162924	0.00109597
Cell_918	1.87304e-05	4.3688e-26	1.89273e-06	0.999979	1.46509e-08
Cell_919	3.14979e-17	9.70993e-44	3.1829e-18	4.95146e-19	1
Cell_920	0.000332859	0.000386769	3.36359e-05	5.41896e-06	0.999241
Cell_921	0.000160771	2.00425e-33	0.999732	0.000107099	1.07953e-07
Cell_922	0.000244808	0.000284458	1.13772e-06	0.999462	7.57729e-06
Cell_923	0.565658	4.12903e-28	0.0571605	0.376818	0.000363047
Cell_924	3.54885e-09	5.18678e-28	3.58616e-10	5.91426e-11	1
Cell_925	0.976362	3.29883e-22	0.00472925	0.0181474	0.000761822
Cell_926	3.18973e-18	1	3.22327e-19	5.54892e-20	3.39396e-21
Cell_927	2.86919e-05	2.57038e-28	2.89935e-06	4.51036e-07	0.999968
Cell_928	2.67055e-13	1.41626e-35	1.60988e-15	4.19488e-15	1
Cell_929	0.43192	0.501875	0.0436461	0.00682187	0.0157369
Cell_930	2.23705e-12	3.05153e-38	1.03964e-14	3.60268e-14	1
Cell_931	3.08347e-13	9.60193e-38	3.11588e-14	4.84929e-15	1
Cell_932	0.951752	1.00761e-21	0.0042789	0.0154946	0.0284747
Cell_933	0.556224	1.29738e-21	0.0562072	0.370534	0.0170345
Cell_934	0.893297	3.91676e-19	0.0902689	0.01554	0.000894021
Cell_935	0.000166681	0.000193677	1.68433e-05	0.999616	6.8593e-06
Cell_936	0.565546	9.94573e-21	0.0571491	0.376743	0.000561957
Cell_937	0.598063	1.39496e-21	0.00305138	0.398405	0.000480385
Cell_938	1.5182e-08	4.43778e-34	1.53416e-09	2.38764e-10	1
Cell_939	0.449671	0.522501	0.00256715	0.0110195	0.0142414
Cell_940	3.64271e-08	1.59719e-26	3.68101e-09	6.88772e-10	1
Cell_941	1.02452e-11	1.19045e-11	1.03529e-12	1.68476e-13	1
Cell_942	1.77649e-05	6.00223e-27	0.999982	2.92132e-07	1.36053e-08
Cell_943	3.16082e-14	2.77666e-35	3.19405e-15	4.9688e-16	1
Cell_944	1.0825e-19	1	1.09388e-20	1.6998e-21	9.91254e-23
Cell_945	0.597873	8.73814e-20	0.00325725	0.398278	0.000591161
Cell_946	0.428989	0.498468	0.0433499	0.00727944	0.0219131
Cell_947	0.297878	2.00115e-37	0.030101	0.198434	0.473586
Cell_948	0.968668	1.20759e-29	0.00473401	0.0259956	0.000602465
Cell_949	1.47534e-13	2.59454e-33	8.03775e-16	2.34955e-15	1
Cell_950	4.34459e-06	1.24173e-37	4.39027e-07	0.999995	2.64391e-09
Cell_951	0.349366	0.40595	0.00147004	0.232733	0.0104806
Cell_952	5.77204e-07	5.07052e-28	5.83272e-08	1.00411e-08	0.999999
Cell_953	0.8945	1.21072e-18	0.0903904	0.0143299	0.000780148
Cell_954	0.978845	5.19109e-23	0.00440071	0.0160103	0.000743723
Cell_955	6.30095e-12	5.53515e-33	2.69878e-14	1.08147e-13	1
Cell_956	0.894038	2.08531e-21	0.0903437	0.0148994	0.000719085
Cell_957	0.43272	0.502803	0.0437269	0.00694936	0.0138011
Cell_958	1.90365e-06	1.7054e-29	8.55848e-09	3.19902e-08	0.999998
Cell_959	7.7159e-06	1.04436e-23	7.79702e-07	0.999991	7.71324e-09
Cell_960	0.893972	1.93151e-23	0.0903371	0.0150229	0.000667798
Cell_961	7.76999e-06	9.02843e-06	7.85168e-07	1.7701e-07	0.999982
Cell_962	0.894559	2.61484e-26	0.0903964	0.0144521	0.000592831
Cell_963	0.893739	1.26467e-17	0.0903135	0.0148944	0.00105325
Cell_964	6.21846e-06	7.22561e-06	6.28384e-07	1.02893e-07	0.999986
Cell_965	3.25126e-22	1	1.77131e-24	5.74691e-24	2.44731e-25
Cell_966	1.60026e-23	1	8.71832e-26	2.51561e-25	6.27028e-25
Cell_967	1.64933e-11	1	1.66667e-12	1.09872e-11	5.36306e-13
Cell_968	0.892628	2.08203e-21	0.0902013	0.0164512	0.000719094
Cell_969	1.30604e-14	1.17003e-37	1.31977e-15	2.13621e-16	1
Cell_970	0.978317	7.14124e-28	0.00532994	0.0157115	0.000641493
Cell_971	5.06501e-06	4.44942e-27	5.11826e-07	0.999994	4.10288e-09
Cell_972	3.56339e-17	1	3.60085e-18	5.68483e-19	1.17279e-18
Cell_973	1.30072e-08	8.25327e-34	1.3144e-09	2.04473e-10	1
Cell_974	2.61738e-17	3.90419e-44	2.6449e-18	4.14578e-19	1
Cell_975	2.79798e-24	1	2.8274e-25	5.15669e-26	2.43344e-27
Cell_976	7.5691e-13	1.03249e-38	7.64868e-14	1.29972e-14	1
Cell_977	1.25656e-16	1	1.26977e-17	2.00859e-18	1.26886e-19
Cell_978	5.78658e-18	3.78548e-47	3.48831e-20	9.4054e-20	1
Cell_979	9.33592e-13	1.0848e-12	9.43407e-14	1.46702e-14	1
Cell_980	2.49186e-05	5.81218e-26	0.999975	4.05675e-07	2.17874e-08
Cell_981	4.24778e-11	4.93575e-11	1.76141e-13	6.84088e-13	1
Cell_982	0.337059	0.391649	0.0340603	0.224535	0.0126968
Cell_983	1.00249e-18	1	1.01303e-19	1.58971e-20	9.91682e-22
Cell_984	0.977428	3.04372e-25	0.0053251	0.0165524	0.000694303
Cell_985	7.11702e-12	1.66002e-32	3.4473e-14	1.12859e-13	1
Cell_986	3.25255e-14	3.77934e-14	3.28675e-15	5.10574e-16	1
Cell_987	1.39255e-08	2.44895e-28	6.26066e-11	2.2364e-10	1
Cell_988	1.30252e-20	1	5.85591e-23	2.34652e-22	1.15484e-23
Cell_989	0.432301	0.502316	0.0436846	0.00764132	0.0140569
Cell_990	7.60684e-08	1.08952e-31	7.68682e-09	1.2364e-09	1
Cell_991	0.976734	6.29573e-27	0.00410984	0.0185015	0.000654883
Cell_992	1.16892e-07	1.23926e-12	1.18121e-08	1.83755e-09	1
Cell_993	0.337313	0.391944	0.0340859	0.224704	0.0119526
Cell_994	0.432745	0.502832	0.0437294	0.00689166	0.0138019
Cell_995	0.428743	0.498183	0.0433251	0.00697996	0.0227689
Cell_996	5.14433e-14	1.1999e-34	5.19841e-15	8.17969e-16	1
Cell_997	1.00845e-15	1.6327e-39	1.01906e-16	1.59415e-17	1
Cell_998	0.000559543	0.000650167	5.65426e-05	0.998715	1.89923e-05
Cell_999	0.43306	0.503199	0.0437613	0.00692238	0.0130567
Cell_1000	1.1869e-13	7.51425e-34	1.19938e-14	2.14298e-15	1
Cell_1001	5.96076e-10	6.92616e-10	6.02342e-11	9.47784e-12	1
Cell_1002	0.000394955	5.34577e-22	0.999342	0.000263103	4.38776e-07
Cell_1003	0.565536	2.47966e-19	0.0571482	0.376737	0.00057877
Cell_1004	2.29457e-09	4.95763e-32	1.11143e-11	4.05587e-11	1
Cell_1005	4.75065e-12	5.52007e-12	4.8006e-13	7.70254e-14	1
Cell_1006	3.91824e-06	9.13916e-27	3.95943e-07	2.61017e-06	0.999993
Cell_1007	1.76165e-15	1	1.78017e-16	2.77474e-17	5.6691e-17
Cell_1008	0.893483	8.00432e-24	0.0902876	0.0151614	0.00106845
Cell_1009	0.894765	5.66474e-21	0.0904172	0.0141322	0.000686037
Cell_1010	9.66062e-12	4.16047e-29	9.76219e-13	1.52254e-13	1
Cell_1011	3.56339e-17	1	1.52624e-19	5.75686e-19	4.07816e-20
Cell_1012	1.82159e-14	1.28376e-38	1.84074e-15	2.8624e-16	1
Cell_1013	0.97861	8.59672e-22	0.00439965	0.0161924	0.000798165
Cell_1014	1.04805e-17	1	1.05907e-18	1.79884e-19	3.27538e-19
Cell_1015	1.91888e-08	2.71529e-25	1.93906e-09	3.74828e-10	1
Cell_1016	1.48353e-12	9.39224e-33	6.07765e-15	2.34738e-14	1
Cell_1017	4.79244e-06	5.56863e-06	4.84283e-07	0.999989	1.44318e-07
Cell_1018	0.431596	0.501497	0.0436133	0.0104004	0.012893
Cell_1019	4.61284e-13	1.36442e-43	4.66134e-14	7.2485e-15	1
Cell_1020	5.17306e-17	6.44901e-46	5.22745e-18	8.55954e-19	1
Cell_1021	0.978657	5.47698e-06	0.0045482	0.015613	0.00117617
Cell_1022	0.000511558	0.000594411	5.16936e-05	0.998827	1.58337e-05
Cell_1023	2.13208e-13	2.82675e-35	2.15449e-14	3.35306e-15	1
Cell_1024	1.38851e-06	1.9648e-23	1.40311e-07	2.2078e-08	0.999998
Cell_1025	6.15006e-13	1	6.21472e-14	4.09692e-13	2.79277e-14
Cell_1026	0.00427392	0.00496613	1.77225e-05	0.990603	0.000138973
Cell_1027	4.53604e-10	5.2707e-10	4.58373e-11	3.02172e-10	1
Cell_1028	8.50794e-07	1.98445e-27	8.59738e-08	0.999999	6.93917e-10
Cell_1029	3.56774e-12	1.20543e-33	3.60525e-13	5.60626e-14	1
Cell_1030	7.04661e-15	1	3.16803e-17	1.14251e-16	2.15803e-16
Cell_1031	2.26614e-08	2.63316e-08	1.01881e-10	3.67423e-10	1
Cell_1032	3.83609e-05	4.45738e-05	3.87642e-06	0.999912	1.15979e-06
Cell_1033	2.30641e-25	1	2.33066e-26	4.25072e-27	1.55555e-28
Cell_1034	4.53569e-19	5.2703e-19	4.58338e-20	7.1301e-21	1
Cell_1035	1.12058e-05	1.30207e-05	1.13236e-06	1.9015e-07	0.999974
Cell_1036	0.451282	0.524371	0.00245861	0.00765772	0.0142307
Cell_1037	0.431056	0.50087	0.0435588	0.0067762	0.0177389
Cell_1038	2.50246e-22	1	2.52877e-23	3.95961e-24	1.85724e-25
Cell_1039	0.431538	0.50143	0.0436075	0.0068217	0.0166024
Cell_1040	0.971809	2.26671e-21	0.00529448	0.0221092	0.000787208
Cell_1041	1.00249e-18	1	1.01303e-19	1.7509e-20	9.12026e-22
Cell_1042	0.952002	2.93476e-27	0.00442432	0.0149655	0.0286087
Cell_1043	0.43066	0.50041	0.0435188	0.00922332	0.0161874
Cell_1044	5.65534e-08	9.1561e-32	5.7148e-09	8.8902e-10	1
Cell_1045	1.00712e-24	1.63054e-48	1.01771e-25	1.59909e-26	1
Cell_1046	0.89101	1.20599e-18	0.0900378	0.0174469	0.00150487
Cell_1047	0.258487	0.300351	0.0261204	0.00408261	0.410959
Cell_1048	0.349024	0.405553	0.00142986	0.232506	0.0114872
Cell_1049	1.3531e-18	3.95518e-44	1.36733e-19	2.41326e-20	1
Cell_1050	0.970047	1.31297e-18	0.00528488	0.0237717	0.000896642
Cell_1051	3.37725e-10	3.92423e-10	3.41276e-11	5.31132e-12	1
Cell_1052	0.598122	4.366e-28	0.00305168	0.398444	0.00038274
Cell_1053	0.451996	0.525202	0.00203209	0.0072109	0.0135594
Cell_1054	7.39736e-06	1.59827e-28	4.03013e-08	1.16937e-07	0.999992
Cell_1055	0.000101599	1.43765e-21	5.53516e-07	1.9894e-06	0.999896
Cell_1056	0.000243454	5.67848e-25	2.46013e-05	0.999732	1.98564e-07
Cell_1057	0.432526	0.502579	0.0437074	0.00726844	0.013919
Cell_1058	8.8825e-13	4.71063e-35	8.97588e-14	1.46703e-14	1
Cell_1059	0.97603	4.27951e-19	0.00626402	0.0166381	0.0010682
Cell_1060	2.89314e-08	3.36171e-08	1.19969e-10	4.54997e-10	1
Cell_1061	1.30252e-20	1	5.85591e-23	2.26589e-22	1.16666e-23
Cell_1062	0.971014	6.84321e-25	0.00451268	0.0237954	0.00067822
Cell_1063	2.50246e-22	1	1.09537e-24	3.94156e-24	1.92127e-25
Cell_1064	3.56339e-17	1	3.60085e-18	5.93849e-19	1.55486e-18
Cell_1065	0.598238	8.09722e-19	0.00268957	0.398522	0.000550883
Cell_1066	0.892174	3.01439e-22	0.0901554	0.0168997	0.00077036
Cell_1067	9.35151e-05	1.26574e-22	9.44983e-06	2.29165e-06	0.999895
Cell_1068	1.51517e-08	2.14401e-25	7.33909e-11	2.38794e-10	1
Cell_1069	3.45009e-18	2.25699e-47	1.45171e-20	5.70864e-20	1
Cell_1070	6.13969e-08	8.97338e-27	6.20423e-09	1.0232e-09	1
Cell_1071	3.70718e-20	1	3.74616e-21	6.09622e-22	3.27381e-23
Cell_1072	0.894633	2.61505e-26	0.0904038	0.0143675	0.000596134
Cell_1073	0.337645	0.392331	0.0341195	0.224925	0.010979
Cell_1074	2.18445e-15	4.0398e-45	1.18948e-17	3.60783e-17	1
Cell_1075	0.979653	3.05065e-25	0.0040623	0.0156014	0.000683067
Cell_1076	0.432749	0.502837	0.0437298	0.00716042	0.0135242
Cell_1077	5.09924e-11	7.45274e-30	2.29253e-13	8.169e-13	1
Cell_1078	0.337911	0.392639	0.0341463	0.225102	0.0102014
Cell_1079	5.41783e-20	7.66641e-37	2.51788e-22	8.53862e-22	1
Cell_1080	0.978173	1.42964e-19	0.00532915	0.0156052	0.000892306
Cell_1081	0.369416	8.61651e-22	0.03733	0.00593272	0.587321
Cell_1082	0.258492	0.300358	0.026121	0.00406039	0.410968
Cell_1083	0.369314	1.5905e-18	0.0373197	0.00620619	0.58716
Cell_1084	0.337547	0.392216	0.0341095	0.22486	0.0112679
Cell_1085	6.23546e-15	1.00953e-38	6.30102e-16	9.96727e-17	1
Cell_1086	7.04661e-15	1	7.12069e-16	1.1222e-16	2.21516e-16
Cell_1087	0.893084	1.30528e-19	0.0902473	0.0157861	0.000883057
Cell_1088	2.15512e-09	5.2856e-27	1.04389e-11	3.49423e-11	1
Cell_1089	0.893972	1.30657e-19	0.0903371	0.0148259	0.000865022
Cell_1090	0.974418	2.33608e-29	0.00410009	0.0208688	0.000612795
Cell_1091	6.15006e-13	1	2.97893e-15	1.06988e-14	1.99978e-14
Cell_1092	0.449622	0.522443	0.00208957	0.012075	0.0137697
Cell_1093	0.349308	0.405882	0.00157042	0.232694	0.0105455
Cell_1094	1.0825e-19	1	1.09388e-20	1.75512e-21	1.02589e-22
Cell_1095	0.893288	1.20907e-18	0.0902679	0.0155398	0.00090454
Cell_1096	0.432235	0.50224	0.0436779	0.00741871	0.0144288
Cell_1097	0.431185	0.50102	0.0435718	0.00731671	0.0169065
Cell_1098	0.432828	0.50293	0.0437379	0.00704647	0.0134574
Cell_1099	5.93606e-13	1.38457e-33	3.23401e-15	9.42522e-15	1
Cell_1100	3.24749e-19	1	1.26733e-21	5.10303e-21	2.99579e-22
Cell_1101	0.598484	2.0221e-22	0.00238953	0.398685	0.000440828
Cell_1102	0.349082	0.405619	0.00190182	0.232544	0.0108536
Cell_1103	0.565652	7.71599e-27	0.0571598	0.376814	0.000374907
Cell_1104	1.52532e-11	1.77237e-11	8.31007e-14	2.40118e-13	1
Cell_1105	4.24778e-11	4.93575e-11	4.29243e-12	7.82866e-13	1
Cell_1106	1.35745e-07	1.5773e-07	6.57514e-10	2.23224e-09	1
Cell_1107	0.00149655	0.00173893	7.63555e-06	0.99671	4.70452e-05
Cell_1108	0.871874	2.68775e-27	0.0881041	0.0139367	0.0260849
Cell_1109	0.00293984	0.00341598	0.000297075	0.993257	8.97834e-05
Cell_1110	1.25656e-16	1	1.26977e-17	3.18487e-18	1.28086e-19
Cell_1111	1.60026e-23	1	7.75125e-26	2.63152e-25	1.22623e-26
Cell_1112	2.09134e-09	2.43005e-09	2.11333e-10	3.3091e-11	1
Cell_1113	1.30888e-11	4.03493e-38	1.32264e-12	2.05599e-13	1
Cell_1114	5.49394e-08	6.38375e-08	2.99314e-10	9.09048e-10	1
Cell_1115	1.0825e-19	1	5.89752e-22	1.71461e-21	4.88597e-21
Cell_1116	0.448816	0.521507	0.0020178	0.0138224	0.0138366
Cell_1117	1.02158e-09	1.49308e-28	1.03232e-10	1.71034e-11	1
Cell_1118	0.97834	6.19386e-21	0.00380696	0.0170194	0.00083391
Cell_1119	0.382975	0.000199098	0.00193097	0.00601576	0.608879
Cell_1120	0.429732	0.499331	0.043425	0.00876095	0.0187511
Cell_1121	2.19196e-09	6.82579e-34	2.21501e-10	3.44725e-11	1
Cell_1122	0.258311	0.300147	0.0261026	0.00476067	0.410679
Cell_1123	0.894454	2.55645e-32	0.0903857	0.0146199	0.000540625
Cell_1124	3.56743e-07	2.91441e-15	3.60493e-08	5.83098e-09	1
Cell_1125	8.56352e-14	1.54629e-41	8.65356e-15	1.34619e-15	1
Cell_1126	0.258276	0.300107	0.0260992	0.00489232	0.410625
Cell_1127	0.451949	0.525147	0.00218913	0.00710464	0.0136099
Cell_1128	0.977715	6.20375e-26	0.00532666	0.0162939	0.000664505
Cell_1129	1.13246e-16	1.83348e-40	1.14437e-17	1.78273e-18	1
Cell_1130	0.337716	0.392413	0.0341267	0.224973	0.0107711
Cell_1131	4.69958e-26	1	4.74899e-27	7.5685e-28	3.19246e-29
Cell_1132	0.894342	6.52827e-28	0.0903745	0.0147069	0.000576637
Cell_1133	0.565573	2.83084e-20	0.0571519	0.376761	0.000514537
Cell_1134	5.45353e-05	9.59062e-25	2.33582e-07	0.999945	4.64844e-08
Cell_1135	6.15006e-13	1	6.21472e-14	1.08708e-14	2.17925e-14
Cell_1136	0.598337	1.3956e-21	0.00256276	0.398588	0.000512041
Cell_1137	0.433049	0.503186	0.0437602	0.00686715	0.0131373
Cell_1138	0.565422	3.92045e-16	0.0571367	0.376661	0.000779983
Cell_1139	1.25656e-16	1	6.84584e-19	2.05527e-18	4.72309e-18
Cell_1140	0.337059	0.391649	0.0340603	0.224535	0.0126968
Cell_1141	0.894147	5.6735e-26	0.0903547	0.0149012	0.000597451
Cell_1142	8.47817e-06	9.8513e-06	8.5673e-07	0.99998	3.48896e-07
Cell_1143	6.54935e-13	2.03947e-37	3.34155e-15	1.031e-14	1
Cell_1144	6.15006e-13	1	6.21472e-14	9.74132e-15	1.85e-14
Cell_1145	0.00034624	0.000402317	1.55663e-06	0.999239	1.08207e-05
Cell_1146	0.258454	0.300314	0.0261171	0.00420765	0.410907
Cell_1147	1.77809e-11	2.06607e-11	9.68715e-14	2.79515e-13	1
Cell_1148	2.35323e-06	1.24798e-28	1.13985e-08	0.999998	7.4475e-08
Cell_1149	1.64933e-11	1	7.6651e-14	2.74866e-13	5.08475e-13
Cell_1150	1.25656e-16	1	1.26977e-17	2.3802e-18	3.78852e-18
Cell_1151	2.50246e-22	1	2.52877e-23	6.13245e-24	2.13956e-25
Cell_1152	0.450449	0.523404	0.00245408	0.00773133	0.0159615
Cell_1153	0.597975	4.36493e-28	0.00325781	0.398347	0.000420326
Cell_1154	0.565649	3.05778e-31	0.0571595	0.376812	0.00038002
Cell_1155	0.382987	4.0378e-34	0.00185509	0.00625995	0.608898
Cell_1156	0.00424068	0.00492751	0.000428527	0.990249	0.000154508
Cell_1157	3.80976e-23	1.17444e-49	1.56076e-25	6.17704e-25	1
Cell_1158	0.258408	0.30026	0.0261125	0.00438489	0.410834
Cell_1159	0.336884	0.391446	0.0340426	0.224418	0.013209
Cell_1160	0.258478	0.300341	0.0261195	0.00411638	0.410945
Cell_1161	1.00249e-18	1	1.01303e-19	1.64852e-20	9.39793e-22
Cell_1162	0.43233	0.502351	0.0436876	0.00818928	0.013442
Cell_1163	0.432264	0.502274	0.0436809	0.0071083	0.0146721
Cell_1164	1.72756e-21	1	1.74572e-22	3.11915e-23	6.29431e-23
Cell_1165	1.44519e-15	7.23354e-35	1.46038e-16	2.42858e-17	1
Cell_1166	0.34918	0.405734	0.00190236	0.23261	0.0105741
Cell_1167	0.000733842	0.000852696	7.41557e-05	1.26011e-05	0.998327
Cell_1168	1.31067e-13	1	7.14061e-16	2.22405e-15	2.08379e-13
Cell_1169	0.451231	0.524312	0.00193268	0.00883556	0.0136889
Cell_1170	2.80606e-14	6.54504e-35	2.83556e-15	4.64301e-16	1
Cell_1171	0.432555	0.502612	0.0437103	0.00752481	0.0135977
Cell_1172	0.565482	8.26474e-20	0.0571427	0.376701	0.00067422
Cell_1173	4.6074e-16	1	4.65584e-17	7.38106e-18	1.63261e-17
Cell_1174	0.894535	5.66329e-21	0.090394	0.014299	0.00077196
Cell_1175	7.04661e-15	1	7.12069e-16	1.1222e-16	2.56741e-16
Cell_1176	0.858722	2.90136e-22	0.086775	0.0195364	0.034967
Cell_1177	4.06145e-06	4.71925e-06	1.73957e-08	6.41477e-08	0.999991
Cell_1178	4.83132e-20	3.52663e-47	4.88211e-21	7.5981e-22	1
Cell_1179	0.432726	0.502811	0.0437276	0.00721151	0.0135235
Cell_1180	6.1092e-08	1.42495e-28	2.74658e-10	1	8.65005e-11
Cell_1181	0.00245079	0.00284773	0.000247656	0.994362	9.2119e-05
Cell_1182	6.31222e-05	1.94588e-31	6.37858e-06	0.99993	4.09279e-08
Cell_1183	8.96975e-14	1.938e-36	4.03264e-16	1.4128e-15	1
Cell_1184	0.56564	9.15781e-25	0.0571587	0.376806	0.000394722
Cell_1185	0.00020863	7.88142e-28	8.23661e-07	3.30112e-06	0.999787
Cell_1186	0.349101	0.405642	0.00169096	0.232557	0.0110085
Cell_1187	6.91586e-11	2.13491e-43	3.21407e-13	1.08764e-12	1
Cell_1188	1.30252e-20	1	5.85591e-23	2.06097e-22	1.22399e-23
Cell_1189	3.58245e-11	2.61501e-38	3.62011e-12	6.25695e-13	1
Cell_1190	0.428518	0.497921	0.0433023	0.0083705	0.021889
Cell_1191	0.893397	1.30573e-19	0.090279	0.0153339	0.000989812
Cell_1192	9.22911e-10	3.11824e-31	9.32614e-11	1.54515e-11	1
Cell_1193	0.337894	0.39262	0.0341446	0.225091	0.0102506
Cell_1194	1.28927e-09	1.92312e-36	5.64335e-12	8.58857e-10	1
Cell_1195	0.432847	0.502951	0.0437398	0.00693422	0.0135273
Cell_1196	0.221286	0.257126	0.0223613	0.147412	0.351815
Cell_1197	2.16821e-06	2.95763e-32	2.191e-07	0.999998	1.44618e-09
Cell_1198	3.7085e-05	5.0195e-23	3.74749e-06	5.8253e-07	0.999959
Cell_1199	3.70718e-20	1	3.74616e-21	5.92586e-22	3.57023e-23
Cell_1200	0.894533	3.09806e-30	0.0903937	0.0145036	0.000569746
Cell_1201	0.446941	0.519328	0.00243496	0.00846604	0.0228301
Cell_1202	4.88135e-09	7.91838e-41	2.65939e-11	1	2.96225e-12
Cell_1203	1.95574e-12	2.27249e-12	1.9763e-13	3.12008e-14	1
Cell_1204	3.70718e-20	1	3.74616e-21	7.55785e-22	5.97235e-23
Cell_1205	1.25656e-16	1	1.26977e-17	2.00859e-18	1.63056e-19
Cell_1206	1.29216e-05	2.79184e-28	5.80934e-08	2.05783e-07	0.999987
